engine,name,split,unit,sector,observed,predicted,relative_error_percent,pass_1_percent,pass_0_1_percent,leakage_status
TRAINED_GLOBAL_CALIBRATION,Compton wavelength,train,m,quantum_atomic,2.42631023538e-12,2.4227750106652575e-12,0.14570373826036487,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Compton wavelength over 2 pi,train,m,quantum_atomic,3.8615926764e-13,3.7201954450523645e-13,3.6616298816749873,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,conductance quantum,test,S,general_dimensional,7.748091729863649e-05,7.883135936646464e-05,1.7429350540896542,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,conventional value of ampere-90,train,A,general_dimensional,1.0000000888714378,0.99895098589184,0.10491028863625339,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,conventional value of coulomb-90,test,C,general_dimensional,1.0000000888714378,0.99895098589184,0.10491028863625339,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,conventional value of farad-90,train,F,general_dimensional,0.9999999822063325,0.99895098589184,0.10489963331580038,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,conventional value of henry-90,train,H,general_dimensional,1.0000000177936679,0.99895098589184,0.10490318831617988,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,conventional value of Josephson constant,train,Hz V^-1,electromagnetic_quantum,483597900000000.0,489318589044320.94,1.18294331805844,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,conventional value of ohm-90,train,ohm,general_dimensional,1.0000000177936679,0.99895098589184,0.10490318831617988,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,conventional value of volt-90,train,V,general_dimensional,1.0000001066651072,0.99895098589184,0.10491206613626747,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,conventional value of von Klitzing constant,train,ohm,electromagnetic_quantum,25812.807,26646.772065185833,3.2308189697688903,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,conventional value of watt-90,train,W,general_dimensional,1.0000001955365543,0.99895098589184,0.10492094395555343,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Copper x unit,train,m,general_dimensional,1.00207697e-13,1.0146147600593279e-13,1.2511803418980794,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Cu x unit,train,m,general_dimensional,1.00207697e-13,1.0146147600593279e-13,1.2511803418980794,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron g factor,train,,dimensionless_ratio,0.8574382335,0.8559127025455289,0.1779173000303544,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron mag. mom.,train,J T^-1,electromagnetic_quantum,4.330735087e-27,4.3864969215444424e-27,1.2875835954923354,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron mag. mom. to Bohr magneton ratio,train,,dimensionless_ratio,0.0004669754568,0.0004729881561987879,1.2875836002154242,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron mag. mom. to nuclear magneton ratio,train,,dimensionless_ratio,0.8574382335,0.8559127025455289,0.1779173000303544,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron magn. moment,test,J T^-1,electromagnetic_quantum,4.33073482e-27,3.767234427993674e-25,8598.834226921505,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron magn. moment to Bohr magneton ratio,train,,dimensionless_ratio,0.0004669754567,0.0004729881561987879,1.2875836219055612,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron magn. moment to nuclear magneton ratio,train,,dimensionless_ratio,0.8574382329,0.8559127025455289,0.17791723017896188,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron mass,train,kg,nuclear_particle,3.3435837768e-27,3.767234427993674e-25,11167.055589075539,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron mass energy equivalent,train,J,nuclear_particle,3.00506323491e-10,2.997820790272692e-10,0.24100806110075051,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron mass energy equivalent in MeV,train,MeV,nuclear_particle,1875.612945,1873.155573279268,0.13101699512593196,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron mass in u,train,u,nuclear_particle,2.013553212544,1.9978704612404743,0.7788595407275889,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron molar mass,train,kg mol^-1,thermodynamic_statistical,0.00201355321466,0.00201204727383,0.07479021756344795,True,True,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron relative atomic mass,train,,dimensionless_ratio,2.013553212544,1.9978704612404743,0.7788595407275889,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron rms charge radius,train,m,electromagnetic_quantum,2.12778e-15,2.157353155279746e-15,1.38985963209288,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron-electron mag. mom. ratio,train,,dimensionless_ratio,-0.000466434555,-0.0004729881561987879,1.4050419568052526,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron-electron magn. moment ratio,train,,dimensionless_ratio,-0.0004664345548,-0.0004729881561987879,1.4050420002861852,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron-electron mass ratio,train,,dimensionless_ratio,3670.482967655,3665.674011169598,0.13101699497802252,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron-neutron mag. mom. ratio,train,,dimensionless_ratio,-0.44820652,-0.4578525352004266,2.1521362965506676,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron-neutron magn. moment ratio,train,,dimensionless_ratio,-0.44820652,-0.4578525352004266,2.1521362965506676,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron-proton mag. mom. ratio,train,,dimensionless_ratio,0.3070122093,0.31797597462241706,3.5711170403987746,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron-proton magn. moment ratio,train,,dimensionless_ratio,0.3070122084,0.31797597462241706,3.571117344015389,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,deuteron-proton mass ratio,train,,dimensionless_ratio,1.9990075012699,1.9978704612404743,0.05688022824843807,True,True,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electric constant,train,F m^-1,general_dimensional,8.8541878188e-12,8.928609888522086e-12,0.8405296029983242,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron charge to mass quotient,test,C kg^-1,electromagnetic_quantum,-175882000838.0,-174809140725.37692,0.6099885761541108,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron g factor,train,,dimensionless_ratio,-2.00231930436092,-1.9978704612404743,0.22218449928322623,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron gyromag. ratio,train,s^-1 T^-1,electromagnetic_quantum,176085962784.0,174809140725.37692,0.7251129155532524,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron gyromag. ratio in MHz/T,train,MHz T^-1,electromagnetic_quantum,28024.9513861,27479.483692222893,1.946364460591545,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron gyromag. ratio over 2 pi,train,MHz T^-1,electromagnetic_quantum,28024.95164,27479.483692222893,1.946365348936267,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron gyromagn. ratio,train,s^-1 T^-1,electromagnetic_quantum,176085962784.0,174809140725.37692,0.7251129155532524,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron gyromagn. ratio over 2 pi,train,MHz T^-1,electromagnetic_quantum,28024.9532,27479.483692222893,1.9463708070602832,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron mag. mom.,test,J T^-1,electromagnetic_quantum,-9.2847646917e-24,-9.264281498301863e-24,0.22061079713143394,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron mag. mom. anomaly,train,,dimensionless_ratio,0.00115965218046,0.001156193270708148,0.29827131015094105,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron mag. mom. to Bohr magneton ratio,train,,dimensionless_ratio,-1.00115965218046,-0.99895098589184,0.22061079707014886,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron mag. mom. to nuclear magneton ratio,train,,dimensionless_ratio,-1838.281971877,-1807.6591172586732,1.6658409910346301,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron magn. moment,train,J T^-1,electromagnetic_quantum,-9.28476412e-24,-6.127072812474933e-24,34.00938641750941,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron magn. moment anomaly,train,,dimensionless_ratio,0.0011596521859,0.001156193270708148,0.29827177785790693,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron magn. moment to Bohr magneton ratio,train,,dimensionless_ratio,-1.0011596521859,-0.99895098589184,0.22061079761232927,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron magn. moment to nuclear magneton ratio,train,,dimensionless_ratio,-1838.28197107,-1807.6591172586732,1.6658409478662501,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron mass,test,kg,lepton_particle,9.1093837139e-31,3.767234427993674e-25,41355435.6356902,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron mass energy equivalent,train,J,lepton_particle,8.187105788e-14,8.309204059924186e-14,1.4913484091429137,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron mass energy equivalent in MeV,train,MeV,lepton_particle,0.51099895069,0.5104629055814712,0.10490141081600311,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron mass in u,train,u,lepton_particle,0.0005485799090441,0.000552041622608363,0.6310317799087845,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron molar mass,train,kg mol^-1,thermodynamic_statistical,5.4857990962e-07,5.474140936395725e-07,0.21251525256093107,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron relative atomic mass,train,,dimensionless_ratio,0.0005485799090441,0.000552041622608363,0.6310317799087845,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron to alpha particle mass ratio,train,,dimensionless_ratio,0.0001370933554733,0.00013930651094522752,1.6143418944607844,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron to shielded helion mag. mom. ratio,train,,dimensionless_ratio,864.05823986,863.0936518105498,0.11163461037145758,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron to shielded helion magn. moment ratio,test,,dimensionless_ratio,864.058255,863.0936518105498,0.11163636061208146,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron to shielded proton mag. mom. ratio,test,,dimensionless_ratio,-658.2275856,-651.2147960267101,1.0654049946717798,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron to shielded proton magn. moment ratio,test,,dimensionless_ratio,-658.2275956,-651.2147960267101,1.0654064977171613,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron volt,train,J,quantum_atomic,1.602176634e-19,1.6343816159814485e-19,2.0100768728005676,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron volt-atomic mass unit relationship,test,u,quantum_atomic,1.07354410083e-09,1.0692187414071266e-09,0.40290467988499234,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron volt-hartree relationship,train,E_h,quantum_atomic,0.036749322175665,0.036776918889540065,0.07509448403742859,True,True,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron volt-hertz relationship,test,Hz,quantum_atomic,241798924208491.8,236046967538125.3,2.378818139574045,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron volt-inverse meter relationship,test,m^-1,quantum_atomic,806554.3937349211,810157.2411661693,0.446696150840419,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron volt-joule relationship,train,J,quantum_atomic,1.602176634e-19,1.6343816159814485e-19,2.0100768728005676,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron volt-kelvin relationship,test,K,quantum_atomic,11604.518121550082,11603.814652119612,0.006062030522085771,True,True,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron volt-kilogram relationship,train,kg,quantum_atomic,1.7826619216278975e-36,3.767234427993674e-25,21132635315033.098,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-deuteron mag. mom. ratio,train,,dimensionless_ratio,-2143.9234921,-2109.784482203566,1.5923613889315964,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-deuteron magn. moment ratio,test,,dimensionless_ratio,-2143.923493,-2109.784482203566,1.5923614302422278,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-deuteron mass ratio,train,,dimensionless_ratio,0.0002724437107629,0.0002722290823389067,0.07877899746420776,True,True,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-helion mass ratio,test,,dimensionless_ratio,0.0001819543074649,0.00018291627345189257,0.528685470762019,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-muon mag. mom. ratio,train,,dimensionless_ratio,206.7669881,207.12760718588964,0.17440844363184518,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-muon magn. moment ratio,test,,dimensionless_ratio,206.7669894,207.12760718588964,0.17440781380823472,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-muon mass ratio,train,,dimensionless_ratio,0.0048363317,0.00481781779730935,0.38280878647446875,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-neutron mag. mom. ratio,train,,dimensionless_ratio,960.92048,966.9693032403895,0.6294821857048503,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-neutron magn. moment ratio,train,,dimensionless_ratio,960.9205,966.9693032403895,0.6294800912655718,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-neutron mass ratio,train,,dimensionless_ratio,0.00054386734416,0.000552041622608363,1.5029912231608653,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-proton mag. mom. ratio,train,,dimensionless_ratio,-658.21068789,-651.2147960267101,1.062865126927117,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-proton magn. moment ratio,train,,dimensionless_ratio,-658.2106862,-651.2147960267101,1.0628648728994035,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-proton mass ratio,test,,dimensionless_ratio,0.0005446170214889,0.000552041622608363,1.3632701194621488,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-tau mass ratio,train,,dimensionless_ratio,0.000287585,0.0002856316706007956,0.6792181091518605,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,electron-triton mass ratio,test,,dimensionless_ratio,0.0001819200062327,0.00018291627345189257,0.5476402732298743,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,elementary charge,train,C,electromagnetic_quantum,1.602176634e-19,1.6343816159814485e-19,2.0100768728005676,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,elementary charge over h,train,A J^-1,electromagnetic_quantum,241798926200000.0,236046967538125.3,2.378818943603186,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,elementary charge over h-bar,train,A J^-1,electromagnetic_quantum,1519267447878626.0,1515253708153507.2,0.26418914791620063,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Faraday constant,test,C mol^-1,general_dimensional,96485.33212331001,95225.09354386563,1.3061452468586372,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Faraday constant for conventional electric current,train,C_90 mol^-1,general_dimensional,96485.3251,95225.09354386563,1.3061380627864736,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Fermi coupling constant,train,GeV^-2,general_dimensional,1.1663787e-05,1.1559256967731159e-05,0.8961929111774826,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,fine-structure constant,train,,dimensionless_ratio,0.0072973525643,0.007278580320126712,0.25724732370921777,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,first radiation constant,train,W m^2,general_dimensional,3.7417718521927573e-16,3.654941298582025e-16,2.3205731680259407,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,first radiation constant for spectral radiance,train,W m^2 sr^-1,general_dimensional,1.1910429723971884e-16,1.1732187874476648e-16,1.496519047809767,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Hartree energy,train,J,quantum_atomic,4.359744722206e-18,4.28313433427581e-18,1.7572218744822676,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Hartree energy in eV,test,eV,quantum_atomic,27.211386245981,27.133949834446256,0.28457356356176666,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hartree-atomic mass unit relationship,train,u,quantum_atomic,2.92126231797e-08,2.9771059331054686e-08,1.911626175846978,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hartree-electron volt relationship,train,eV,quantum_atomic,27.211386245981,27.133949834446256,0.28457356356176666,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hartree-hertz relationship,train,Hz,quantum_atomic,6579683920499900.0,6578616586040315.0,0.01622166767402875,True,True,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hartree-inverse meter relationship,train,m^-1,quantum_atomic,21947463.136314,22212378.01960485,1.2070410217594796,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hartree-joule relationship,train,J,quantum_atomic,4.359744722206e-18,4.28313433427581e-18,1.7572218744822676,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hartree-kelvin relationship,train,K,quantum_atomic,315775.02480398,312804.18228647235,0.9408098437651443,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hartree-kilogram relationship,train,kg,quantum_atomic,4.8508702095419e-35,3.767234427993674e-25,776610023516.6571,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion g factor,train,,dimensionless_ratio,-4.2552506995,-4.250916925001683,0.10184533895561505,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion mag. mom.,train,J T^-1,electromagnetic_quantum,-1.07461755198e-26,-1.072254803044197e-26,0.219868820442166,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion mag. mom. to Bohr magneton ratio,train,,dimensionless_ratio,-0.00115874098083,-0.001156193270708148,0.2198688200383774,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion mag. mom. to nuclear magneton ratio,train,,dimensionless_ratio,-2.1276253498,-2.179529423764014,2.4395307176093306,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion mass,train,kg,nuclear_particle,5.0064127862e-27,3.767234427993674e-25,7424.817846378794,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion mass energy equivalent,train,J,nuclear_particle,4.4995394185e-10,4.486906596001221e-10,0.2807581248613741,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion mass energy equivalent in MeV,test,MeV,nuclear_particle,2808.39161112,2787.7641128848827,0.7344950808655583,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion mass in u,train,u,nuclear_particle,3.014932246932,2.996900224235808,0.5980904783031765,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion molar mass,train,kg mol^-1,thermodynamic_statistical,0.0030149322501,0.003051643839481026,1.2176588505366437,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion relative atomic mass,train,,dimensionless_ratio,3.014932246932,2.996900224235808,0.5980904783031765,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion shielding shift,test,,dimensionless_ratio,5.9967029e-05,6.097112951e-05,1.674420972231247,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion-electron mass ratio,train,,dimensionless_ratio,5495.88527984,5455.518272827322,0.7344950805423904,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,helion-proton mass ratio,train,,dimensionless_ratio,2.993152671552,2.996900224235808,0.1252041942071938,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hertz-atomic mass unit relationship,train,u,general_dimensional,4.439821659e-24,5.586774686790177e-24,25.833313044571927,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hertz-electron volt relationship,train,eV,quantum_atomic,4.135667696923859e-15,4.2275615002472e-15,2.2219822785010566,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hertz-hartree relationship,test,E_h,quantum_atomic,1.5198298460574e-16,1.5168889373060717e-16,0.1935025002277302,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hertz-inverse meter relationship,train,m^-1,general_dimensional,3.3356409519815204e-09,3.3447130709253342e-09,0.2719752837434303,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hertz-joule relationship,train,J,general_dimensional,6.62607015e-34,3.767234427993674e-25,56854731931.37872,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hertz-kelvin relationship,train,K,thermodynamic_statistical,4.799243073366221e-11,4.791660606961819e-11,0.15799296448395347,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hertz-kilogram relationship,train,kg,general_dimensional,7.372497323812708e-51,3.767234427993674e-25,5.109848484889565e+27,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,hyperfine transition frequency of Cs-133,train,Hz,general_dimensional,9192631770.0,9125611164.495731,0.7290687496369568,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,inverse fine-structure constant,train,,dimensionless_ratio,137.035999177,137.10133409600218,0.04767719387208609,True,True,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,inverse meter-atomic mass unit relationship,train,u,general_dimensional,1.33102504824e-15,1.3388854198120026e-15,0.5905502366312548,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,inverse meter-electron volt relationship,train,eV,quantum_atomic,1.2398419843320026e-06,1.23173999010101e-06,0.653469904502212,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,inverse meter-hartree relationship,train,E_h,quantum_atomic,4.5563352529132e-08,4.4925539774873294e-08,1.3998371911963827,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,inverse meter-hertz relationship,train,Hz,general_dimensional,299792458.0,298352370.15957344,0.4803615974977477,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,inverse meter-joule relationship,train,J,general_dimensional,1.9864458571489286e-25,3.767234427993674e-25,89.64697247780238,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,inverse meter-kelvin relationship,test,K,thermodynamic_statistical,0.014387768775039337,0.014307666063571105,0.5567417208372035,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,inverse meter-kilogram relationship,test,kg,general_dimensional,2.2102190943042335e-42,3.767234427993674e-25,1.704461986461836e+19,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,inverse of conductance quantum,train,ohm,general_dimensional,12906.403729652257,12658.706893221395,1.9191778098633459,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Josephson constant,test,Hz V^-1,electromagnetic_quantum,483597848416983.6,489318589044320.94,1.1829541107479427,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,joule-atomic mass unit relationship,train,u,general_dimensional,6700535247.1,6636808119.633259,0.9510751770811555,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,joule-electron volt relationship,train,eV,quantum_atomic,6.241509074460763e+18,6.105691978277893e+18,2.176029780019249,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,joule-hartree relationship,test,E_h,quantum_atomic,2.2937122783969e+17,2.3298430409444627e+17,1.5752090132601575,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,joule-hertz relationship,train,Hz,general_dimensional,1.5091901796421518e+33,2.6489009146843427e+24,99.99999982448196,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,joule-inverse meter relationship,test,m^-1,general_dimensional,5.03411656754271e+24,2.6489009146843427e+24,47.381017520272806,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,joule-kelvin relationship,train,K,thermodynamic_statistical,7.24297051603992e+22,1.6286783310009205e+23,124.863310901809,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,joule-kilogram relationship,train,kg,general_dimensional,1.1126500560536185e-17,1.132458382160598e-17,1.7802835670755555,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,kelvin-atomic mass unit relationship,train,u,thermodynamic_statistical,9.2510872884e-14,9.253654554624248e-14,0.027750967472408163,True,True,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,kelvin-electron volt relationship,train,eV,quantum_atomic,8.617333262145179e-05,8.599784658159779e-05,0.2036430929564782,True,False,TRAIN_ONLY_GLOBAL
