engine,name,split,unit,model_id,model_name,x_value,observed,predicted,absolute_error,relative_error_percent,complexity,mdl_score,leakage_flag
LEAKY_VALUE_ENGINE,hartree-kelvin relationship,train,K,0,x,315775.02480398,315775.02480398,315775.02480398,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,hartree-kilogram relationship,train,kg,0,x,4.8508702095419e-35,4.8508702095419e-35,4.8508702095419e-35,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion g factor,train,,0,x,-4.2552506995,-4.2552506995,-4.2552506995,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion mag. mom.,train,J T^-1,0,x,-1.07461755198e-26,-1.07461755198e-26,-1.07461755198e-26,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion mag. mom. to Bohr magneton ratio,train,,0,x,-0.00115874098083,-0.00115874098083,-0.00115874098083,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion mag. mom. to nuclear magneton ratio,train,,0,x,-2.1276253498,-2.1276253498,-2.1276253498,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion mass,train,kg,0,x,5.0064127862e-27,5.0064127862e-27,5.0064127862e-27,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion mass energy equivalent,train,J,0,x,4.4995394185e-10,4.4995394185e-10,4.4995394185e-10,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion mass energy equivalent in MeV,test,MeV,0,x,2808.39161112,2808.39161112,2808.39161112,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion mass in u,train,u,0,x,3.014932246932,3.014932246932,3.014932246932,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion molar mass,train,kg mol^-1,0,x,0.0030149322501,0.0030149322501,0.0030149322501,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion relative atomic mass,train,,0,x,3.014932246932,3.014932246932,3.014932246932,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion shielding shift,test,,0,x,5.9967029e-05,5.9967029e-05,5.9967029e-05,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion-electron mass ratio,train,,0,x,5495.88527984,5495.88527984,5495.88527984,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,helion-proton mass ratio,train,,0,x,2.993152671552,2.993152671552,2.993152671552,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,hertz-atomic mass unit relationship,train,u,0,x,4.439821659e-24,4.439821659e-24,4.439821659e-24,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,hertz-electron volt relationship,train,eV,0,x,4.135667696923859e-15,4.135667696923859e-15,4.135667696923859e-15,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,hertz-hartree relationship,test,E_h,0,x,1.5198298460574e-16,1.5198298460574e-16,1.5198298460574e-16,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,hertz-inverse meter relationship,train,m^-1,0,x,3.3356409519815204e-09,3.3356409519815204e-09,3.3356409519815204e-09,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,hertz-joule relationship,train,J,0,x,6.62607015e-34,6.62607015e-34,6.62607015e-34,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,hertz-kelvin relationship,train,K,0,x,4.799243073366221e-11,4.799243073366221e-11,4.799243073366221e-11,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,hertz-kilogram relationship,train,kg,0,x,7.372497323812708e-51,7.372497323812708e-51,7.372497323812708e-51,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,hyperfine transition frequency of Cs-133,train,Hz,0,x,9192631770.0,9192631770.0,9192631770.0,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,inverse fine-structure constant,train,,0,x,137.035999177,137.035999177,137.035999177,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,inverse meter-atomic mass unit relationship,train,u,0,x,1.33102504824e-15,1.33102504824e-15,1.33102504824e-15,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,inverse meter-electron volt relationship,train,eV,0,x,1.2398419843320026e-06,1.2398419843320026e-06,1.2398419843320026e-06,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,inverse meter-hartree relationship,train,E_h,0,x,4.5563352529132e-08,4.5563352529132e-08,4.5563352529132e-08,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,inverse meter-hertz relationship,train,Hz,0,x,299792458.0,299792458.0,299792458.0,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,inverse meter-joule relationship,train,J,0,x,1.9864458571489286e-25,1.9864458571489286e-25,1.9864458571489286e-25,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,inverse meter-kelvin relationship,test,K,0,x,0.014387768775039337,0.014387768775039337,0.014387768775039337,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,inverse meter-kilogram relationship,test,kg,0,x,2.2102190943042335e-42,2.2102190943042335e-42,2.2102190943042335e-42,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,inverse of conductance quantum,train,ohm,0,x,12906.403729652257,12906.403729652257,12906.403729652257,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Josephson constant,test,Hz V^-1,0,x,483597848416983.6,483597848416983.6,483597848416983.6,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,joule-atomic mass unit relationship,train,u,0,x,6700535247.1,6700535247.1,6700535247.1,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,joule-electron volt relationship,train,eV,0,x,6.241509074460763e+18,6.241509074460763e+18,6.241509074460763e+18,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,joule-hartree relationship,test,E_h,0,x,2.2937122783969e+17,2.2937122783969e+17,2.2937122783969e+17,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,joule-hertz relationship,train,Hz,0,x,1.5091901796421518e+33,1.5091901796421518e+33,1.5091901796421518e+33,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,joule-inverse meter relationship,test,m^-1,0,x,5.03411656754271e+24,5.03411656754271e+24,5.03411656754271e+24,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,joule-kelvin relationship,train,K,0,x,7.24297051603992e+22,7.24297051603992e+22,7.24297051603992e+22,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,joule-kilogram relationship,train,kg,0,x,1.1126500560536185e-17,1.1126500560536185e-17,1.1126500560536185e-17,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kelvin-atomic mass unit relationship,train,u,0,x,9.2510872884e-14,9.2510872884e-14,9.2510872884e-14,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kelvin-electron volt relationship,train,eV,0,x,8.617333262145179e-05,8.617333262145179e-05,8.617333262145179e-05,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kelvin-hartree relationship,test,E_h,0,x,3.1668115634564e-06,3.1668115634564e-06,3.1668115634564e-06,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kelvin-hertz relationship,train,Hz,0,x,20836619123.327576,20836619123.327576,20836619123.327576,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kelvin-inverse meter relationship,train,m^-1,0,x,69.50348004861274,69.50348004861274,69.50348004861274,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kelvin-joule relationship,train,J,0,x,1.380649e-23,1.380649e-23,1.380649e-23,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kelvin-kilogram relationship,train,kg,0,x,1.5361791872403723e-40,1.5361791872403723e-40,1.5361791872403723e-40,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kilogram-atomic mass unit relationship,train,u,0,x,6.0221407537e+26,6.0221407537e+26,6.0221407537e+26,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kilogram-electron volt relationship,train,eV,0,x,5.609588603804452e+35,5.609588603804452e+35,5.609588603804452e+35,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kilogram-hartree relationship,train,E_h,0,x,2.0614857887415e+34,2.0614857887415e+34,2.0614857887415e+34,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kilogram-hertz relationship,test,Hz,0,x,1.3563924896521321e+50,1.3563924896521321e+50,1.3563924896521321e+50,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kilogram-inverse meter relationship,train,m^-1,0,x,4.524438335443823e+41,4.524438335443823e+41,4.524438335443823e+41,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kilogram-joule relationship,train,J,0,x,8.987551787368176e+16,8.987551787368176e+16,8.987551787368176e+16,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,kilogram-kelvin relationship,train,K,0,x,6.509657260728958e+39,6.509657260728958e+39,6.509657260728958e+39,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,lattice parameter of silicon,train,m,0,x,5.431020511e-10,5.431020511e-10,5.431020511e-10,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,lattice spacing of ideal Si (220),test,m,0,x,1.920155716e-10,1.920155716e-10,1.920155716e-10,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,lattice spacing of silicon,train,m,0,x,1.920155762e-10,1.920155762e-10,1.920155762e-10,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,"Loschmidt constant (273.15 K, 100 kPa)",train,m^-3,0,x,2.6516458048837345e+25,2.6516458048837345e+25,2.6516458048837345e+25,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,"Loschmidt constant (273.15 K, 101.325 kPa)",train,m^-3,0,x,2.686780111798444e+25,2.686780111798444e+25,2.686780111798444e+25,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,luminous efficacy,train,lm W^-1,0,x,683.0,683.0,683.0,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,mag. constant,train,N A^-2,0,x,1.25663706127e-06,1.25663706127e-06,1.25663706127e-06,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,mag. flux quantum,train,Wb,0,x,2.0678338484619295e-15,2.0678338484619295e-15,2.0678338484619295e-15,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,magn. constant,train,N A^-2,0,x,1.2566370614359173e-06,1.2566370614359173e-06,1.2566370614359173e-06,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,magn. flux quantum,train,Wb,0,x,2.0678338484619295e-15,2.0678338484619295e-15,2.0678338484619295e-15,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Mo x unit,train,m,0,x,1.00209952e-13,1.00209952e-13,1.00209952e-13,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,molar gas constant,train,J mol^-1 K^-1,0,x,8.31446261815324,8.31446261815324,8.31446261815324,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,molar mass constant,train,kg mol^-1,0,x,0.00100000000105,0.00100000000105,0.00100000000105,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,molar mass of carbon-12,train,kg mol^-1,0,x,0.0120000000126,0.0120000000126,0.0120000000126,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,molar Planck constant,train,J Hz^-1 mol^-1,0,x,3.990312712893431e-10,3.990312712893431e-10,3.990312712893431e-10,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,molar Planck constant times c,train,J m mol^-1,0,x,0.119626565582,0.119626565582,0.119626565582,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,"molar volume of ideal gas (273.15 K, 100 kPa)",train,m^3 mol^-1,0,x,0.02271095464148557,0.02271095464148557,0.02271095464148557,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,"molar volume of ideal gas (273.15 K, 101.325 kPa)",test,m^3 mol^-1,0,x,0.022413969545014137,0.022413969545014137,0.022413969545014137,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,molar volume of silicon,train,m^3 mol^-1,0,x,1.205883199e-05,1.205883199e-05,1.205883199e-05,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Molybdenum x unit,train,m,0,x,1.00209952e-13,1.00209952e-13,1.00209952e-13,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon Compton wavelength,train,m,0,x,1.17344411e-14,1.17344411e-14,1.17344411e-14,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon Compton wavelength over 2 pi,test,m,0,x,1.867594308e-15,1.867594308e-15,1.867594308e-15,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon g factor,train,,0,x,-2.00233184123,-2.00233184123,-2.00233184123,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon mag. mom.,train,J T^-1,0,x,-4.4904483e-26,-4.4904483e-26,-4.4904483e-26,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon mag. mom. anomaly,train,,0,x,0.00116592062,0.00116592062,0.00116592062,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon mag. mom. to Bohr magneton ratio,train,,0,x,-0.00484197048,-0.00484197048,-0.00484197048,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon mag. mom. to nuclear magneton ratio,train,,0,x,-8.89059704,-8.89059704,-8.89059704,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon magn. moment,test,J T^-1,0,x,-4.49044799e-26,-4.49044799e-26,-4.49044799e-26,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon magn. moment to Bohr magneton ratio,train,,0,x,-0.00484197045,-0.00484197045,-0.00484197045,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon magn. moment to nuclear magneton ratio,train,,0,x,-8.89059698,-8.89059698,-8.89059698,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon mass,test,kg,0,x,1.883531627e-28,1.883531627e-28,1.883531627e-28,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon mass energy equivalent,test,J,0,x,1.692833804e-11,1.692833804e-11,1.692833804e-11,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon mass energy equivalent in MeV,train,MeV,0,x,105.6583755,105.6583755,105.6583755,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon mass in u,train,u,0,x,0.1134289257,0.1134289257,0.1134289257,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon molar mass,train,kg mol^-1,0,x,0.0001134289258,0.0001134289258,0.0001134289258,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon-electron mass ratio,train,,0,x,206.7682827,206.7682827,206.7682827,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon-neutron mass ratio,train,,0,x,0.1124545168,0.1124545168,0.1124545168,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon-proton mag. mom. ratio,train,,0,x,-3.183345146,-3.183345146,-3.183345146,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon-proton magn. moment ratio,train,,0,x,-3.183345118,-3.183345118,-3.183345118,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon-proton mass ratio,train,,0,x,0.1126095262,0.1126095262,0.1126095262,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,muon-tau mass ratio,train,,0,x,0.0594635,0.0594635,0.0594635,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of action,test,J s,0,x,1.0545718176461565e-34,1.0545718176461565e-34,1.0545718176461565e-34,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of action in eV s,train,eV s,0,x,6.582119569509067e-16,6.582119569509067e-16,6.582119569509067e-16,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of energy,train,J,0,x,8.187105788e-14,8.187105788e-14,8.187105788e-14,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of energy in MeV,test,MeV,0,x,0.51099895069,0.51099895069,0.51099895069,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of length,train,m,0,x,3.8615926744e-13,3.8615926744e-13,3.8615926744e-13,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of mass,train,kg,0,x,9.1093837139e-31,9.1093837139e-31,9.1093837139e-31,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of mom.um,train,kg m s^-1,0,x,2.730924488e-22,2.730924488e-22,2.730924488e-22,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of mom.um in MeV/c,test,MeV/c,0,x,0.5109989461,0.5109989461,0.5109989461,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of momentum,train,kg m s^-1,0,x,2.730924488e-22,2.730924488e-22,2.730924488e-22,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of momentum in MeV/c,train,MeV/c,0,x,0.5109989461,0.5109989461,0.5109989461,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of time,train,s,0,x,1.28808866644e-21,1.28808866644e-21,1.28808866644e-21,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,natural unit of velocity,train,m s^-1,0,x,299792458.0,299792458.0,299792458.0,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron Compton wavelength,train,m,0,x,1.31959090382e-15,1.31959090382e-15,1.31959090382e-15,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron Compton wavelength over 2 pi,train,m,0,x,2.1001941536e-16,2.1001941536e-16,2.1001941536e-16,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron g factor,train,,0,x,-3.82608552,-3.82608552,-3.82608552,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron gyromag. ratio,train,s^-1 T^-1,0,x,183247174.0,183247174.0,183247174.0,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron gyromag. ratio in MHz/T,train,MHz T^-1,0,x,29.1646935,29.1646935,29.1646935,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron gyromag. ratio over 2 pi,train,MHz T^-1,0,x,29.1646933,29.1646933,29.1646933,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron gyromagn. ratio,train,s^-1 T^-1,0,x,183247174.0,183247174.0,183247174.0,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron gyromagn. ratio over 2 pi,train,MHz T^-1,0,x,29.164695,29.164695,29.164695,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron mag. mom.,train,J T^-1,0,x,-9.6623653e-27,-9.6623653e-27,-9.6623653e-27,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron mag. mom. to Bohr magneton ratio,train,,0,x,-0.00104187565,-0.00104187565,-0.00104187565,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron mag. mom. to nuclear magneton ratio,train,,0,x,-1.91304276,-1.91304276,-1.91304276,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron magn. moment,train,J T^-1,0,x,-9.6623645e-27,-9.6623645e-27,-9.6623645e-27,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron magn. moment to Bohr magneton ratio,test,,0,x,-0.00104187563,-0.00104187563,-0.00104187563,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron magn. moment to nuclear magneton ratio,train,,0,x,-1.91304273,-1.91304273,-1.91304273,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron mass,train,kg,0,x,1.67492750056e-27,1.67492750056e-27,1.67492750056e-27,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron mass energy equivalent,train,J,0,x,1.50534976514e-10,1.50534976514e-10,1.50534976514e-10,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron mass energy equivalent in MeV,train,MeV,0,x,939.56542194,939.56542194,939.56542194,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron mass in u,test,u,0,x,1.00866491606,1.00866491606,1.00866491606,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron molar mass,train,kg mol^-1,0,x,0.00100866491712,0.00100866491712,0.00100866491712,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron relative atomic mass,train,,0,x,1.00866491606,1.00866491606,1.00866491606,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron to shielded proton mag. mom. ratio,train,,0,x,-0.68499694,-0.68499694,-0.68499694,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron to shielded proton magn. moment ratio,train,,0,x,-0.68499694,-0.68499694,-0.68499694,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-electron mag. mom. ratio,train,,0,x,0.00104066884,0.00104066884,0.00104066884,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-electron magn. moment ratio,train,,0,x,0.00104066882,0.00104066882,0.00104066882,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-electron mass ratio,train,,0,x,1838.683662,1838.683662,1838.683662,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-muon mass ratio,train,,0,x,8.89248408,8.89248408,8.89248408,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-proton mag. mom. ratio,train,,0,x,-0.68497935,-0.68497935,-0.68497935,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-proton magn. moment ratio,train,,0,x,-0.68497934,-0.68497934,-0.68497934,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-proton mass difference,train,kg,0,x,2.30557461e-30,2.30557461e-30,2.30557461e-30,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-proton mass difference energy equivalent,train,J,0,x,2.07214712e-13,2.07214712e-13,2.07214712e-13,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-proton mass difference energy equivalent in MeV,train,MeV,0,x,1.29333251,1.29333251,1.29333251,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-proton mass difference in u,test,u,0,x,0.00138844948,0.00138844948,0.00138844948,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-proton mass ratio,train,,0,x,1.00137841946,1.00137841946,1.00137841946,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,neutron-tau mass ratio,train,,0,x,0.528779,0.528779,0.528779,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Newtonian constant of gravitation,train,m^3 kg^-1 s^-2,0,x,6.6743e-11,6.6743e-11,6.6743e-11,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Newtonian constant of gravitation over h-bar c,train,(GeV/c^2)^-2,0,x,6.70883e-39,6.70883e-39,6.70883e-39,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,nuclear magneton,test,J T^-1,0,x,5.0507837393e-27,5.0507837393e-27,5.0507837393e-27,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,nuclear magneton in eV/T,test,eV T^-1,0,x,3.15245125417e-08,3.15245125417e-08,3.15245125417e-08,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,nuclear magneton in inverse meter per tesla,train,m^-1 T^-1,0,x,0.0254262341009,0.0254262341009,0.0254262341009,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,nuclear magneton in inverse meters per tesla,train,m^-1 T^-1,0,x,0.02542623432,0.02542623432,0.02542623432,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,nuclear magneton in K/T,train,K T^-1,0,x,0.00036582677706,0.00036582677706,0.00036582677706,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,nuclear magneton in MHz/T,train,MHz T^-1,0,x,7.6225932188,7.6225932188,7.6225932188,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Planck constant,train,J Hz^-1,0,x,6.62607015e-34,6.62607015e-34,6.62607015e-34,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Planck constant in eV s,train,eV s,0,x,4.135667662e-15,4.135667662e-15,4.135667662e-15,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Planck constant in eV/Hz,train,eV Hz^-1,0,x,4.135667696923859e-15,4.135667696923859e-15,4.135667696923859e-15,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Planck constant over 2 pi,train,J s,0,x,1.0545718e-34,1.0545718e-34,1.0545718e-34,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Planck constant over 2 pi in eV s,train,eV s,0,x,6.582119514e-16,6.582119514e-16,6.582119514e-16,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Planck constant over 2 pi times c in MeV fm,train,MeV fm,0,x,197.3269788,197.3269788,197.3269788,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Planck length,train,m,0,x,1.616255e-35,1.616255e-35,1.616255e-35,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Planck mass,train,kg,0,x,2.176434e-08,2.176434e-08,2.176434e-08,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Planck mass energy equivalent in GeV,train,GeV,0,x,1.22089e+19,1.22089e+19,1.22089e+19,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Planck temperature,train,K,0,x,1.416784e+32,1.416784e+32,1.416784e+32,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,Planck time,train,s,0,x,5.391247e-44,5.391247e-44,5.391247e-44,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,proton charge to mass quotient,train,C kg^-1,0,x,95788331.43,95788331.43,95788331.43,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,proton Compton wavelength,train,m,0,x,1.3214098536e-15,1.3214098536e-15,1.3214098536e-15,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,proton Compton wavelength over 2 pi,test,m,0,x,2.10308910109e-16,2.10308910109e-16,2.10308910109e-16,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,proton g factor,test,,0,x,5.5856946893,5.5856946893,5.5856946893,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,proton gyromag. ratio,train,s^-1 T^-1,0,x,267522187.08,267522187.08,267522187.08,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,proton gyromag. ratio in MHz/T,train,MHz T^-1,0,x,42.577478461,42.577478461,42.577478461,0.0,0.0,1.0,1.0,True
LEAKY_VALUE_ENGINE,proton gyromag. ratio over 2 pi,train,MHz T^-1,0,x,42.57747892,42.57747892,42.57747892,0.0,0.0,1.0,1.0,True
